acc_x_t1,acc_y_t1,acc_z_t1,gyro_x_t1,gyro_y_t1,gyro_z_t1,flex_t1,acc_x_t2,acc_y_t2,acc_z_t2,gyro_x_t2,gyro_y_t2,gyro_z_t2,flex_t2,acc_x_t3,acc_y_t3,acc_z_t3,gyro_x_t3,gyro_y_t3,gyro_z_t3,flex_t3,acc_x_t4,acc_y_t4,acc_z_t4,gyro_x_t4,gyro_y_t4,gyro_z_t4,flex_t4,acc_x_t5,acc_y_t5,acc_z_t5,gyro_x_t5,gyro_y_t5,gyro_z_t5,flex_t5,acc_x_t6,acc_y_t6,acc_z_t6,gyro_x_t6,gyro_y_t6,gyro_z_t6,flex_t6,acc_x_t7,acc_y_t7,acc_z_t7,gyro_x_t7,gyro_y_t7,gyro_z_t7,flex_t7,acc_x_t8,acc_y_t8,acc_z_t8,gyro_x_t8,gyro_y_t8,gyro_z_t8,flex_t8,acc_x_t9,acc_y_t9,acc_z_t9,gyro_x_t9,gyro_y_t9,gyro_z_t9,flex_t9,acc_x_t10,acc_y_t10,acc_z_t10,gyro_x_t10,gyro_y_t10,gyro_z_t10,flex_t10,gesture
0.5931635,-2.895787,9.242816,-36.82165,36.95122,-84.7561,0,0.3154361,-3.247136,10.18972,-29.00915,34.03201,-62.15701,0,0.2896984,-3.609858,9.023746,-46.32622,60.16006,-95.68597,0,0.8559271,-6.388927,8.765172,-72.31708,69.92378,-108.7652,0,0.6853402,-7.177817,6.379351,-56.3872,60.40396,-110.5335,0,1.152808,-8.483255,5.465364,-25.49543,47.31707,-90.39635,0,1.8992,-7.645285,5.48751,-14.49695,54.32165,-61.47866,0,0.9355343,-7.266402,4.528034,-4.977134,34.33689,-38.6814,0,1.572392,-7.662044,6.737284,-8.78811,11.25762,-34.74086,0,2.841918,-8.488642,4.800973,-7.301829,5.304878,-2.926829,0,right
-0.7703344,-6.212355,6.90787,-34.67988,37.72866,-91.95123,0,-0.237026,-4.385579,9.012972,-45.21342,55.82317,-97.58385,0,-0.09876081,-7.945757,6.905476,-44.36738,50.75457,-80.63262,0,0.682946,-6.871359,6.791153,-51.05183,78.00305,-84.70274,0,1.175553,-7.937976,4.754286,-36.60823,57.69055,-77.11128,0,1.404199,-7.924209,4.887164,-25.32012,23.87957,-69.85519,0,1.987187,-7.61416,4.606444,-26.11281,38.65854,-46.53963,0,2.281076,-9.910798,5.353435,-11.05945,42.76677,-32.13415,0,2.862867,-11.34672,6.272809,-5.007622,55.99848,1.059451,0,1.25516,-7.896676,2.519897,5.297256,-11.79116,-9.108232,0,right
-0.02513912,-4.050989,8.727464,-49.88567,69.54269,-76.06708,0,-0.0712275,-5.133767,8.483853,-53.20122,70.64024,-89.74847,0,-0.1855506,-6.236896,5.248689,-53.91006,81.25,-112.6753,0,1.097741,-8.282741,7.140707,-86.82927,109.2378,-88.68903,0,0.7739257,-9.270349,4.032434,-70.81555,31.14329,-89.54269,0,1.362899,-8.14268,1.683722,-57.95732,35.95274,-56.71494,0,1.105523,-7.475895,3.797204,-36.46342,24.78659,-45.74695,0,2.837129,-12.7168,0.712275,16.90549,49.22256,29.43598,0,1.910573,-8.781333,3.263297,19.08537,7.065549,-21.6311,0,1.055244,-7.599196,2.644994,-15.12195,13.30793,-9.161586,0,right
1.842338,-3.913323,9.38168,-30.89939,58.6814,-30.14482,0,0.8583213,-5.377377,8.639477,-55.66311,102.843,-45.29726,0,0.2974796,-4.962582,6.8133,-76.89024,101.936,-102.4314,0,0.1268927,-6.425439,6.054338,-87.23323,76.20427,-86.89787,0,0.6464345,-7.200562,7.007828,-88.79573,93.87958,-94.73323,0,0.1514333,-7.451953,6.846818,-84.05488,101.2043,-66.29573,0,1.079785,-7.806294,4.522647,-76.53963,126.0899,-60.00762,0,1.022923,-9.791088,2.817377,-27.91159,80.35823,-4.839939,0,0.6171055,-9.884461,3.203442,-24.23781,77.44665,-11.95122,0,1.325191,-10.23402,1.282095,-41.34146,56.65396,20.5564,0,right
1.398812,2.788048,8.741829,-156.3719,244.4284,-170.5945,0,-1.044471,-6.494871,5.928642,-77.66006,118.2012,-175.968,0,-0.4746505,-6.466739,7.518991,-79.43597,144.5198,-97.17988,0,-0.6961141,-7.898471,4.177283,-77.24085,101.5777,-112.3857,0,-0.2986767,-11.04445,0.8170213,-45.73171,92.34756,-45.49543,0,-0.8672996,-8.370728,0.4118027,-41.9436,89.95427,15.51829,0,-0.8649054,-8.732252,-0.2082956,-29.4436,47.07317,-17.56098,0,0.08559271,-12.00872,0.6889315,-22.5,22.22561,-25.22104,0,-0.682946,-7.811083,-3.318364,-10.58689,5.167683,6.753049,0,-0.1095347,-10.33457,0.6266823,7.408537,-3.75,7.621952,0,right
1.760337,-3.396175,9.188946,0.1981707,0.7545732,5.609756,0,1.723825,-2.524087,9.879075,0.6021342,3.932927,-6.455793,0,1.910573,-3.078943,9.925761,-36.8064,50.68598,-45.22104,0,1.698686,-2.368464,8.336012,-94.76373,80.48019,-102.8963,0,1.184531,-7.020997,5.923853,-86.99696,120.6555,-137.782,0,0.6811504,-7.963713,6.177639,-90.74696,98.71189,-99.27592,0,1.207875,-8.47727,6.63972,-68.14787,69.56555,-80.81555,0,0.8032547,-7.740454,4.729745,-51.3186,57.65244,-72.17988,0,1.42455,-8.224083,4.312556,-32.37805,48.02592,-56.74543,0,1.318607,-8.331821,4.259285,-32.34756,62.1189,-48.91768,0,right
1.769315,-2.200271,10.64941,-15.12195,59.96189,-49.14634,0,1.451485,-3.828927,10.36869,-52.98018,79.77135,-96.60061,0,0.1083376,-6.409278,7.085042,-82.44665,76.4939,-92.68293,0,0.183755,-6.137536,8.763975,-61.01372,78.53659,-83.14024,0,-0.01017536,-6.548141,7.064691,-69.90092,98.32317,-90.3811,0,0.2483984,-6.576273,6.118981,-77.66006,92.97256,-109.9924,0,0.9696517,-8.98903,4.951807,-68.70427,102.6448,-65.96799,0,0.6099229,-8.279149,3.852271,-43.94817,97.49238,-35.57927,0,0.8050503,-9.543288,2.513912,-24.32927,86.68446,-12.17226,0,-0.1155202,-9.803658,2.861071,-25.17531,46.99695,-3.323171,0,right
1.508946,-2.120664,8.829217,-38.28506,81.17378,-42.45427,0,0.8768764,-2.227805,8.452729,-74.10823,69.92378,-119.9695,0,0.5793968,-4.400543,8.768764,-65.48019,42.7058,-81.93597,0,0.2364274,-5.725135,8.936357,-61.95122,60.97561,-70.16769,0,0.4710592,-6.724115,9.120711,-74.69512,83.81097,-74.46647,0,0.166397,-7.247249,5.233126,-74.93903,87.24085,-78.76524,0,0.1274912,-8.441956,5.592257,-67.85061,108.9406,-56.20427,0,-0.2980781,-9.30267,2.370858,-52.98018,92.28659,-44.20732,0,-0.2693477,-9.913192,3.241151,-32.35518,47.9497,-18.16311,0,-0.1209072,-10.12029,3.180098,-34.1997,58.16311,3.445122,0,right
2.573767,-8.494029,12.82813,-126.9055,115.5335,-102.4085,0,0.3788824,-9.030331,2.863465,-116.875,157.9268,-106.3034,0,0.3429694,-9.764751,3.905541,-67.8811,75.16769,-66.67683,0,0.2454057,-8.687361,4.411316,-40.04573,55.46494,-42.75153,0,-0.1227028,-8.519767,3.123236,-24.87043,47.46951,-29.29116,0,1.158794,-9.953295,3.591901,-50.4497,46.4939,-9.96189,0,0.4746505,-9.082404,3.132813,-34.28354,54.95427,-4.756098,0,-0.4578911,-8.616732,2.215235,-29.90854,40.0686,-4.61128,0,0.09277532,-9.248202,-0.836175,-4.839939,-1.83689,-23.29268,0,0.2070985,-9.755774,3.10109,-4.542683,5.030488,2.14939,0,right
0.7326257,-3.240552,9.412206,-63.23171,88.125,-76.79116,0,0.07781155,-6.615778,7.072472,-57.9497,81.0747,-130.3582,0,0.6051345,-6.254852,8.697536,-37.82774,73.20122,-92.69055,0,0.3250129,-5.432444,5.288193,-45.1372,74.40549,-119.718,0,2.174534,-8.505402,6.89171,-58.46037,73.28506,-93.52135,0,1.992574,-9.24521,4.326921,-43.75762,66.29573,-76.62347,0,1.513734,-8.358158,4.449025,-29.6189,52.71342,-32.02744,0,1.836353,-9.226655,3.646369,-31.34146,37.65244,-40.99086,0,1.843535,-9.954493,5.889138,20.00762,10.60976,5.807927,0,1.461062,-8.610147,4.502296,-2.751524,17.59146,-6.692073,0,right
1.827374,-5.993884,10.87327,-35.57927,80.64024,-28.07927,0,-0.2394202,-5.119402,7.28376,-43.42226,58.97866,-45.28201,0,-0.02214637,-4.856638,6.50744,-45.36586,54.45122,-66.79878,0,0.2364274,-6.347029,7.294534,-56.13567,83.93293,-76.65397,0,0.789488,-9.094376,7.033566,-52.30945,97.5,-68.5061,0,0.4399345,-8.327632,5.704784,-47.56098,105.8384,-71.23476,0,0.3752911,-9.836577,0.65242,-52.46951,109.2531,-38.53659,0,0.2783259,-9.330803,3.730765,-24.375,54.15396,-36.28049,0,-0.03651158,-8.936357,2.719813,-30.57927,46.28049,-29.23018,0,1.584962,-11.30183,1.267131,-12.41616,23.74238,-9.13872,0,right
0.794875,-4.335301,9.18715,-70.44208,66.34146,-67.49238,0,0.2507926,-4.711789,9.509171,-80.8308,100.7317,-57.61433,0,-0.9301474,-5.415684,7.030573,-63.83384,93.27744,-57.75153,0,-0.7721301,-8.290522,6.953959,-78.125,97.4314,-47.82774,0,-0.4932055,-8.139688,6.859388,-62.31707,110.1296,-57.30945,0,-0.6769605,-9.014768,5.3678,-58.27744,107.1189,-69.4436,0,-0.7428011,-8.962095,3.059191,-46.74543,93.54421,-45.78506,0,-0.6847417,-8.742428,2.503736,-35.96037,71.29573,-40.03049,0,-0.05566519,-9.498995,2.559402,-34.67988,78.55946,-28.11738,0,0.01376666,-10.04128,1.276109,-30.38872,53.62805,-0.2896341,0,right
1.164779,-2.346916,9.043498,6.608232,-4.92378,6.806403,0,1.277905,-2.143409,9.3733,-1.120427,4.862805,1.684451,0,1.33357,-0.2412158,10.83616,0.8612805,22.66006,-34.74086,0,2.92332,-1.658583,16.36916,-40.08384,151.6387,-167.7592,0,0.830788,-4.795586,5.765836,-130.7241,128.8643,-159.4055,0,-0.7906851,-7.232285,6.825869,-66.04421,63.14787,-108.0869,0,-0.7679402,-6.873155,7.50702,-68.49085,72.71342,-99.27592,0,-0.178368,-7.517793,6.39611,-64.55793,75.54116,-75.94512,0,0.2172738,-8.794501,4.237737,-53.42988,76.61585,-62.21037,0,0.2190695,-10.03709,3.879205,-42.61433,74.32165,-39.79421,0,right
-0.81343,-3.681085,7.682993,-52.28659,55.2439,-68.4375,0,-0.837372,-3.259107,8.072051,-30.20579,64.90092,-42.87348,0,-0.587178,-4.327519,11.03787,-63.8872,108.1479,-83.2622,0,-0.6075287,-10.45189,3.758298,-75.52592,118.75,-103.529,0,-0.8212111,-8.89446,6.10701,-69.28354,136.1814,-82.85061,0,-0.6979098,-9.19134,5.255273,-54.48171,128.2088,-78.03354,0,-0.9576807,-8.010999,3.354277,-24.70274,120.564,-33.9253,0,-1.11091,-7.318476,2.645593,-31.98171,84.32165,-25.35823,0,-0.4052186,-10.66856,-0.1328782,-20.15244,38.33842,-33.59756,0,0.03711013,-10.27532,-1.080982,4.977134,-6.768293,-25.53354,0,right
0.2579752,-6.449979,6.588843,-114.657,130.5031,-129.7637,0,-0.848146,-6.844424,4.953005,-69.9314,112.2332,-83.10976,0,-1.444302,-8.635885,4.916493,-47.97256,101.4558,-71.43293,0,-0.4830302,-9.428965,3.58412,-34.9314,107.3704,-55.92226,0,-0.03052607,-9.144653,3.34889,-53.47561,102.5381,-60.73171,0,0.9570822,-12.53006,1.784877,-55.98323,116.5625,-25.0,0,-1.616685,-9.499594,-0.5524621,-21.34909,95.18293,-3.910061,0,-0.8343793,-8.12233,1.055244,-3.78811,64.48933,-9.61128,0,-0.2286463,-12.17751,1.108515,-11.85213,30.77744,-9.61128,0,-0.2017115,-10.7344,-1.391031,5.060976,6.974085,-1.753049,0,right
1.353323,-3.529652,8.798691,5.060976,0.6935976,-3.628049,0,1.644218,-3.443461,9.472659,-13.4375,5.045732,-19.73323,0,0.9702502,-2.355895,6.618771,-68.8186,116.2576,-81.19665,0,1.683124,-8.301296,8.140884,-42.23323,99.60366,-123.5976,0,0.7140707,-7.349002,6.596025,-59.57317,72.27897,-84.29878,0,0.7182605,-5.878364,8.632893,-66.53963,119.7637,-84.74847,0,1.145027,-7.070676,6.175843,-70.03811,113.0716,-73.32317,0,-0.101155,-7.258621,5.852626,-46.54726,82.4314,-54.97713,0,1.306037,-10.34654,3.21661,-4.771342,72.57622,-42.09604,0,2.051232,-12.47559,6.741473,-23.6814,53.84146,-28.4375,0,right
0.6991069,-6.302736,7.754819,-55.1372,77.31708,-13.44512,0,-0.6087258,-3.25791,8.339005,-43.24695,66.8064,-30.61738,0,-0.3770868,-3.803189,7.514801,-78.52135,99.17683,-93.53659,0,-0.3495534,-9.661202,5.2852,-70.12196,84.3064,-66.41006,0,-0.8774749,-8.358158,5.075109,-43.73476,98.79573,-40.6936,0,-0.8044518,-9.41041,2.756923,-38.63567,95.625,-32.49238,0,-1.318607,-9.726444,2.634819,-27.59146,93.3308,-11.47866,0,-1.008557,-9.740809,2.573168,-25.60976,80.41921,-32.5686,0,-1.279701,-9.698911,1.472434,-16.50152,67.89634,-13.55945,0,-1.051653,-10.158,1.782483,-17.51524,74.50458,-16.19665,0,right
2.006341,-3.668515,10.42256,-26.95122,50.01524,-14.89329,0,1.432331,-2.639009,8.998009,-104.7942,128.6433,-80.94512,0,-0.1029507,-5.245696,5.843648,-90.63262,150.0534,-55.58689,0,-0.4441244,-9.916783,5.824494,-69.8247,108.2927,-69.61128,0,-1.30903,-7.864953,4.859032,-48.10213,98.75,-56.34146,0,-0.8816648,-8.344392,5.547964,-34.02439,84.39787,-27.51525,0,-0.8571242,-8.86932,4.316746,-39.67226,100.3201,-42.40854,0,-0.5686229,-9.359533,1.942895,-44.91616,100.1372,-36.85976,0,-0.6877344,-8.263587,2.014122,-31.60823,75.10671,-22.82012,0,-0.5805939,-9.834184,0.08738836,-33.15549,60.5183,-16.35671,0,right
1.471237,-0.7930793,9.029133,26.47866,-81.3872,29.54268,0,4.006098,-2.626439,5.788581,-12.13415,-208.1707,0.617378,0,6.604405,-2.709638,7.240664,-5.015244,-125.8308,-2.073171,0,8.417415,-2.141613,7.138312,-2.157012,-152.8277,-0.3582317,0,9.22067,-2.456451,6.321889,-5.060976,-113.8186,6.646342,0,10.05744,-2.560599,3.326743,-15.65549,-61.5625,-3.696646,0,9.40203,-2.832939,2.20506,-17.82774,-59.96189,-9.550305,0,9.597157,-2.136226,-0.159813,-12.47713,-94.32165,-7.454268,0,9.577405,-1.443105,-0.7571663,6.166159,-85.19055,-8.041159,0,9.857527,-0.5231331,-1.446696,-0.7240854,-75.97561,4.344512,0,down
9.321824,-1.657985,1.438915,-4.977134,-97.16463,-4.824695,0,9.211691,-1.214459,1.8992,-0.785061,-68.10213,-5.3125,0,8.887876,-1.58137,-2.178724,0.8536586,-80.65549,-1.684451,0,10.05804,-1.34195,-0.3489549,8.917684,-67.05793,-2.256098,0,9.792285,-1.473631,-1.760935,4.352134,-52.13415,0.8307927,0,8.180987,-1.612495,-3.084929,11.98933,-43.97866,-3.567073,0,9.93474,-1.314417,-2.791041,4.009146,-18.86433,-5.426829,0,8.30369,-1.342549,-4.16232,2.705793,-14.42835,3.483232,0,8.591593,-1.590348,-4.490924,-0.2972561,-12.66768,3.864329,0,8.482656,-1.385046,-4.294001,3.071646,-15.96037,4.733232,0,down
3.197456,-0.7781156,7.61835,-16.92073,-38.49848,11.13567,0,4.325724,-3.599682,5.644331,18.76524,-127.2561,11.44055,0,7.226898,-4.738125,6.91206,31.45579,-145.0381,-16.9436,0,8.251018,-3.213019,4.519654,12.72104,-125.7927,-9.519817,0,9.260772,-3.007117,2.372055,2.11128,-89.60366,-11.62348,0,9.472659,-1.927931,0.8990228,-47.00457,-43.17073,14.01677,0,9.816826,-2.070984,-0.4728548,1.905488,-104.2302,-4.199695,0,8.623316,-1.791461,-0.8469488,13.37652,-91.72256,-6.295732,0,9.223662,-2.19249,-3.056198,16.44817,-75.65549,1.661585,0,9.361329,-1.895011,-2.91913,5.922256,-37.93445,1.364329,0,down
2.069189,-2.219425,7.595605,-4.146341,-13.1936,5.099085,0,2.512116,-2.641403,8.336611,-7.492378,-57.30945,0.6097561,0,5.850831,-3.491345,10.6129,19.00915,-114.5427,-0.5868903,0,6.740875,-2.587533,6.245873,36.47866,-142.6067,-6.875,0,8.277952,-2.32477,1.408988,-4.375,-116.4863,-17.95732,0,9.506178,-1.462259,5.403115,0.9832317,-86.01373,-15.03811,0,10.08438,-2.152986,3.76967,0.6707317,-79.35213,-10.11433,0,9.56723,-1.546654,0.5518635,8.376525,-81.37958,-5.891768,0,9.176975,-1.833959,-0.3351882,3.330793,-82.01982,-2.85061,0,9.758766,-1.944092,-1.726818,5.571647,-60.95274,8.018292,0,down
1.818995,-0.8732851,7.728483,-29.54268,-16.79878,-6.516768,0,3.059191,-2.671929,8.292916,-11.41768,-56.37957,5.137195,0,7.032968,-1.678335,10.00477,28.14787,-109.6341,3.056402,0,7.647679,-1.42874,9.407417,27.33232,-101.5168,-9.344512,0,7.974487,-2.055422,5.688025,7.324695,-92.96494,-2.240854,0,8.868123,-1.785476,4.841674,5.205793,-76.30335,0.06859756,0,9.688137,-1.248576,3.515885,-0.472561,-94.39024,-3.955793,0,9.58818,-1.529296,1.37487,4.847561,-93.82623,-4.878049,0,10.37827,-1.240196,1.978209,5.556403,-77.60671,-6.920732,0,9.879075,-1.737592,-0.9277532,10.02287,-60.25153,-0.0152439,0,down
4.35625,-1.191115,7.562086,-5.403964,-160.3735,28.72713,8.631378,8.095394,-1.479018,8.780136,28.33842,-171.8902,-9.29878,0,7.957728,-1.629853,4.577115,-12.66768,-162.6067,-14.87043,0,9.23683,-2.458247,2.385822,-14.98476,-133.1707,-9.535061,0,9.844957,-1.789666,1.416769,-4.939024,-88.61281,-8.254574,0,9.747993,-1.95726,-0.09516952,7.027439,-85.22104,-1.112805,0,10.18254,-2.240973,-1.215057,15.30488,-68.39939,1.371951,0,9.097966,-2.262521,-2.525883,13.6814,-55.35061,-0.152439,0,8.784925,-2.77069,-4.409521,13.86433,-33.13262,-2.317073,0,8.872911,-2.454057,-3.880402,5.685976,-17.08842,-1.135671,0,down
2.012326,-1.444302,7.78355,-21.30335,-1.158537,-15.75457,0,2.604293,-3.362656,8.188768,-48.29268,-2.53811,16.75305,0,2.239776,-2.292448,1.462259,-37.01982,-144.596,-24.48933,0,6.601413,-4.073734,3.038841,43.14024,-217.0122,6.730183,0,9.610326,-2.712032,5.41748,14.63415,-134.9085,-13.91768,0,9.673173,-2.602497,-0.3722984,-59.9314,-169.0092,1.112805,0,8.595184,-2.96881,-0.7817069,51.81403,-214.9848,-23.02592,0,9.387665,-2.634819,-2.841918,13.60518,-101.3872,-11.19665,0,8.431181,-1.904588,-3.902549,8.864329,-89.4436,2.530488,0,7.518392,-2.528876,-5.880159,5.739329,-2.103659,-3.506098,0,down
5.735909,-4.244321,8.655039,68.92531,-151.1281,13.37652,0,7.789535,-3.481169,5.959766,23.91768,-166.9969,1.623476,0,9.335591,-1.103128,7.785944,9.580793,-134.3826,-3.429878,0,9.872491,-1.374272,3.386598,22.01982,-139.6875,-2.065549,0,9.47206,-2.19249,-0.1298854,23.79573,-146.4558,0.3353659,0,9.242816,-1.95726,-1.188123,22.67531,-114.0549,-0.5640244,0,8.896853,-2.513912,-4.085107,9.580793,-94.17683,3.368902,0,8.750807,-1.872266,-4.176086,8.094512,-42.21037,3.414634,0,9.321824,-2.009334,-4.271854,-4.535061,10.80793,-0.3734756,0,7.661446,-2.582745,-4.857835,1.021341,6.783537,1.623476,0,down
3.305794,0.8870517,11.67353,-8.567074,-53.125,-0.3582317,0,3.229778,-3.613449,2.378041,7.096037,-126.5854,-26.12805,0,8.886678,-2.792238,9.667787,52.80488,-173.971,-6.448171,0,9.934141,-2.305616,7.338228,7.835366,-157.7439,6.661585,0,11.69328,-3.765481,8.730456,-30.09146,-59.92378,21.98933,0,9.581595,-2.595315,-0.06823475,3.071646,-141.7607,-7.042683,0,6.196793,-3.032855,-0.7751228,7.728659,-173.5823,2.393293,0,7.269993,-3.036446,-5.670667,-17.37043,-115.968,-30.50305,0,8.271967,-2.734178,-4.458004,2.77439,-57.05793,3.224085,0,7.885303,-2.343325,-5.125387,0.5716463,-16.16616,1.859756,0,down
1.959056,-3.532645,7.152678,-15.71646,-15.22866,-8.285061,0,2.653374,-4.478953,6.900089,-9.801829,-78.87958,-53.77287,0,4.537611,-4.171298,8.166023,22.27134,-77.98019,11.9436,0,6.42484,-2.673725,4.492121,94.8247,-223.9558,-7.919208,0,8.247426,-2.934094,2.661754,16.34146,-148.9634,-18.18598,0,9.703699,-2.221819,0.4560954,10.76982,-187.8354,-7.439024,0,9.747394,-2.201468,-0.6051345,23.75762,-166.8674,-0.3506098,0,9.365519,-2.199074,-2.016516,15.82317,-90.18293,0.3506098,0,8.891466,-2.595315,-2.361281,5.731708,-58.46037,7.629573,0,10.23222,-1.983596,-0.676362,-5.27439,-3.597561,2.126524,0,down
1.268328,-1.868674,9.066243,2.164634,-3.597561,-0.9984756,18.54508,1.407791,-1.546654,9.701305,1.692073,6.417683,-3.079268,12.99566,1.736395,-1.587954,10.09814,-1.753049,4.245427,0.5182927,3.660065,1.467047,-2.241571,10.00178,-11.02134,13.72713,6.532012,0,1.000178,-1.388637,2.442086,-32.8125,-152.9192,-16.78354,0,9.133281,-1.13126,16.03098,4.397866,-224.7866,-8.704268,2.347198,8.789114,-2.73777,4.946421,6.440549,-167.7058,4.504573,0,8.842984,-1.991976,-3.795408,0.7012195,-232.5991,-2.22561,0,10.09874,-1.954866,0.9217676,11.15092,-129.8247,8.285061,0,8.839393,-2.206856,-3.248932,8.589939,-150.7393,5.022866,0,down
4.409521,-2.498948,7.753024,19.05488,-100.3506,18.13262,0,7.528567,-2.398391,9.855133,20.04573,-154.3979,11.82165,0,7.595605,-1.607108,4.532224,10.8689,-128.1021,17.37043,0,9.07163,-2.941875,2.120664,35.0,-167.0656,12.80488,0,10.45787,-2.108095,2.179322,4.634146,-109.2683,6.181403,0,9.872491,-2.621052,0.3788824,6.021342,-69.46647,3.315549,0,9.243414,-2.974796,-2.406173,6.760671,-63.6433,3.757622,0,9.233837,-2.637213,-1.892616,3.681402,-38.31555,2.858232,0,9.473258,-2.764704,-2.183512,-2.408537,-3.346037,-0.320122,0,8.907627,-2.679112,-2.752733,-3.330793,1.295732,-1.532012,0,down
1.954267,-2.41575,7.940969,1.493902,-83.80335,-5.396342,0,7.078457,-3.350685,16.60977,31.6311,-183.2088,3.833842,0,6.1938,-1.604115,5.905897,35.16006,-206.6997,17.45427,0,9.974244,-1.496376,9.795877,21.09756,-166.4634,12.43902,0,9.074024,-1.67654,4.555567,14.95427,-85.97561,10.21342,0,10.05625,-3.180098,1.519121,15.16006,-47.51524,-3.178354,0,9.675568,-2.678513,0.5093664,5.07622,-82.8125,0.6859756,0,9.325416,-2.691083,-1.088763,13.09451,-84.42835,-0.8079268,0,8.975264,-2.610278,-2.181118,2.842988,-54.91616,6.105183,0,8.866926,-2.704251,-2.139818,0.1219512,-28.39177,3.452744,0,down
4.539406,-2.495955,7.884705,47.75915,-203.3003,4.41311,0,6.862979,-2.685097,7.61835,-4.115854,-152.7896,3.216464,0,6.525995,-3.461417,1.584363,-7.477134,-177.3476,10.71646,0,9.854534,-2.630629,3.942053,25.625,-130.1219,10.32012,0,10.09515,-2.706047,1.678335,17.89634,-137.0351,17.21037,0,9.721656,-2.565387,-0.9498995,12.03506,-100.4726,5.952744,0,9.540296,-3.145981,-2.404976,12.07317,-77.69817,6.265244,0,8.911219,-3.281253,-2.154183,5.068598,-44.39787,-0.4878049,0,8.610746,-3.360262,-3.227384,-0.4344512,-18.62043,-0.06859756,0,8.588001,-3.390788,-3.908534,-3.818598,3.064024,-2.339939,0,down
0.6602011,-1.483807,8.248624,-9.291159,0.3810976,-1.28811,0,1.062427,-1.802834,7.004836,-23.97866,-33.75762,3.39939,0,6.500257,-2.396596,12.37862,9.931402,-241.5015,32.37805,0,7.20116,-1.984195,6.776788,-14.60366,-249.7561,15.80793,0,9.787497,-1.219846,5.33907,-20.67835,-92.05793,10.0,0,9.833585,-2.771288,1.604115,15.73933,-167.2332,8.224086,0,8.801085,-3.270479,-2.281674,18.85671,-146.9588,2.8125,0,9.069835,-3.02268,-2.161366,5.487805,-69.12347,5.830793,0,9.341577,-3.293224,-2.983175,11.05183,-76.37958,0.0152439,0,8.45213,-2.641403,-2.828151,-0.6402439,-46.21951,0.3277439,0,down
